,Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption
1748,Tunisia,2016,4.521453380584717,9.261507987976074,0.7018221020698547,66.30000305175781,0.6144383549690247,-0.16495002806186676,0.8107456564903259
1753,Turkey,2005,4.718733787536621,9.80925178527832,0.8199363946914673,62.599998474121094,0.6231149435043335,0.008732767582596964,0.8769986033439636
1757,Turkey,2010,5.490347385406494,9.905598640441895,0.7949054837226868,64.4000015258789,0.5149203538894653,-0.18719609081745148,0.8108957409858704
1762,Turkey,2015,5.51446533203125,10.166447639465332,0.8512246012687683,65.5999984741211,0.6531967520713806,-0.016285767778754234,0.8060762286186218
1763,Turkey,2016,5.326221942901611,10.181467056274414,0.8799946308135986,66.0,0.644146740436554,-0.06502895802259445,0.7637065649032593
1773,Turkmenistan,2015,5.791460037231445,9.472206115722656,0.9601584672927856,61.0,0.7013583779335022,0.09277527034282684,0.7445489010298807
1774,Turkmenistan,2016,5.887051582336426,9.515066146850586,0.9290322661399841,61.400001525878906,0.7485044002532959,0.004624356981366873,0.7445489010298807
1782,Uganda,2010,4.192882061004639,7.528167724609375,0.8301554918289185,50.400001525878906,0.8006672859191895,-0.014678716659545898,0.8549919128417969
1787,Uganda,2015,4.237686634063721,7.626735210418701,0.7466331124305725,54.5,0.757835328578949,0.1350565254688263,0.8727403879165649
1788,Uganda,2016,4.2332611083984375,7.636910915374756,0.7535402178764343,54.900001525878906,0.7394097447395325,0.13175912201404572,0.8110697865486145
1797,Ukraine,2010,5.05756139755249,9.374014854431152,0.8835551142692566,62.20000076293945,0.4838331937789917,-0.18866029381752014,0.9537522792816162
1802,Ukraine,2015,3.964542865753174,9.326973915100098,0.909439742565155,63.70000076293945,0.43059203028678894,-0.03340182453393936,0.9524727463722229
1803,Ukraine,2016,4.028690338134766,9.353109359741211,0.8849613666534424,64.0,0.5025418996810913,0.010512580163776875,0.8910751342773438
1810,United Arab Emirates,2010,7.0974555015563965,10.913666725158691,0.9117623567581177,66.4000015258789,0.8777507543563843,0.056746646761894226,0.3551158905029297
1815,United Arab Emirates,2015,6.568397521972656,11.085502624511719,0.8241366744041443,66.5,0.9150362014770508,0.20111078023910522,0.7445489010298807
1816,United Arab Emirates,2016,6.8309502601623535,11.105120658874512,0.84937983751297,66.69999694824219,0.949119508266449,0.13105912506580353,0.7445489010298807
1821,United Kingdom,2005,6.983556747436523,10.662884712219238,0.9788397550582886,69.9000015258789,0.922354519367218,0.008732767582596964,0.398456871509552
1825,United Kingdom,2010,7.029364109039307,10.649076461791992,0.9550681710243225,71.30000305175781,0.841306746006012,0.40317288041114807,0.5868131518363953
1830,United Kingdom,2015,6.515445232391357,10.712478637695312,0.9359857439994812,71.69999694824219,0.8329260945320129,0.3001050055027008,0.45613372325897217
1831,United Kingdom,2016,6.824283599853516,10.723899841308594,0.9540681838989258,71.9000015258789,0.8211921453475952,0.2503077983856201,0.4583132863044739
1840,United States,2010,7.163616180419922,10.904800415039062,0.9261587262153625,68.69999694824219,0.8280443549156189,0.24392126500606537,0.6895825862884521
1845,United States,2015,6.863946914672852,10.97739315032959,0.9035710692405701,68.5999984741211,0.8487534523010254,0.21945954859256744,0.6975426077842712
1846,United States,2016,6.803599834442139,10.985776901245117,0.8967512845993042,68.5,0.7578930854797363,0.14404797554016113,0.7389195561408997
1855,Uruguay,2010,6.062010765075684,9.782048225402832,0.8930397629737854,68.0,0.8322413563728333,-0.15804964303970337,0.4713762402534485
1860,Uruguay,2015,6.628080368041992,9.932482719421387,0.8914934992790222,68.69999694824219,0.9168796539306641,-0.032266486436128616,0.6734756827354431
1861,Uruguay,2016,6.171485424041748,9.945693016052246,0.9003809094429016,68.80000305175781,0.886371910572052,-0.07194391638040543,0.6762127876281738
1869,Uzbekistan,2010,5.09534215927124,8.444950103759766,0.9032264351844788,63.20000076293945,0.7466229984157259,-0.030089907348155975,0.5187202095985413
1874,Uzbekistan,2015,5.97236442565918,8.71386432647705,0.9682252407073975,64.19999694824219,0.9799371361732483,0.37466803193092346,0.4709169268608093
1875,Uzbekistan,2016,5.892539024353027,8.755632400512695,0.9451021552085876,64.5,0.9838030338287354,0.2081928700208664,0.7445489010298807
1879,Venezuela,2005,7.169620990753174,9.313096046447754,0.9552784562110901,65.4000015258789,0.8381980061531067,0.008732767582596964,0.7198000550270081
1883,Venezuela,2010,7.47845458984375,9.716554641723633,0.9315758347511292,65.69999694824219,0.7682569622993469,-0.15488344430923462,0.7542689442634583
1888,Venezuela,2015,5.568800449371338,9.001046180725098,0.9110868573188782,65.9000015258789,0.5121593475341797,-0.11693695187568665,0.813096821308136
1889,Venezuela,2016,4.041114807128906,9.010294914245605,0.9019492864608765,66.0999984741211,0.4576015770435333,-0.1549309641122818,0.8901246786117554
1898,Vietnam,2010,5.295780658721924,8.534917831420898,0.7866113781929016,66.5,0.8314944505691528,-0.005769398063421249,0.7426367402076721
1903,Vietnam,2015,5.076315402984619,8.770013809204102,0.8486766815185547,67.30000305175781,0.7466229984157259,0.08550644665956497,0.7445489010298807
1904,Vietnam,2016,5.062267303466797,8.8199462890625,0.8763235807418823,67.5,0.8943511247634888,-0.08981402218341827,0.7992401719093323
1910,Yemen,2010,4.35031270980835,8.453350067138672,0.726612389087677,54.29999923706055,0.6592839956283569,-0.10433351993560791,0.8534032106399536
1915,Yemen,2015,2.9826738834381104,7.857512474060059,0.6686834692955017,54.29999923706055,0.6099807620048523,-0.13938328623771667,0.8290975689888
1916,Yemen,2016,3.8256309032440186,7.7151079177856445,0.7754070162773132,55.099998474121094,0.5329640507698059,-0.15082134306430817,0.7445489010298807
1928,Zambia,2015,4.843164443969727,8.144257545471191,0.6914834976196289,53.79999923706055,0.7586536407470703,-0.03881865739822388,0.8710195422172546
1929,Zambia,2016,4.347543716430664,8.151296615600586,0.7670466303825378,54.29999923706055,0.8115745186805725,0.12234990298748016,0.7706435918807983
1938,Zimbabwe,2010,4.681569576263428,7.728943824768066,0.8566378355026245,46.70000076293945,0.6647182106971741,-0.09281296283006668,0.8283607959747314
1943,Zimbabwe,2015,3.7031912803649902,7.992339134216309,0.7358003258705139,53.79999923706055,0.6671932935714722,-0.12317058444023132,0.8104573488235474
1944,Zimbabwe,2016,3.7354001998901367,7.984372138977051,0.7684254050254822,54.400001525878906,0.7329714894294739,-0.09463448822498322,0.7236120104789734
